item_id,order_id,product_id,quantity,unit_price,discount,line_total
1377,465,49,1,86.84,4.34,82.5
1378,466,19,1,13.66,0.0,13.66
1379,467,31,1,62.0,3.1,58.9
1380,467,65,3,82.24,12.34,234.38
1381,468,32,2,264.32,52.86,475.78
1382,468,39,2,40.14,12.04,68.24
1383,469,51,2,53.0,5.3,100.7
1384,469,49,2,86.84,17.37,156.31
1385,469,22,3,233.7,105.17,595.93
1386,470,49,2,86.84,34.74,138.94
1387,471,33,2,35.04,0.0,70.08
1388,471,49,2,86.84,0.0,173.68
1389,472,61,1,60.1,0.0,60.1
1390,472,26,1,76.23,0.0,76.23
1391,473,51,2,53.0,15.9,90.1
1392,473,48,3,165.41,0.0,496.23
1393,473,50,2,249.64,0.0,499.28
1394,473,63,1,154.67,7.73,146.94
1395,474,66,3,236.75,0.0,710.25
1396,474,63,3,154.67,23.2,440.81
1397,474,48,2,165.41,49.62,281.2
1398,475,19,2,13.66,2.73,24.59
1399,476,21,2,46.8,14.04,79.56
1400,476,2,3,180.97,0.0,542.91
1401,476,15,3,165.54,0.0,496.62
1402,476,12,2,156.91,0.0,313.82
1403,476,50,2,249.64,0.0,499.28
1404,477,40,2,292.03,116.81,467.25
1405,477,53,1,286.1,0.0,286.1
1406,477,12,3,156.91,0.0,470.73
1407,477,14,3,90.46,13.57,257.81
1408,477,74,3,275.04,0.0,825.12
1409,478,54,3,37.46,5.62,106.76
1410,479,18,2,25.95,0.0,51.9
1411,479,26,3,76.23,0.0,228.69
1412,480,24,1,142.0,0.0,142.0
1413,481,11,1,29.57,1.48,28.09
1414,481,38,1,285.78,0.0,285.78
1415,482,13,1,213.52,32.03,181.49
1416,482,2,3,180.97,108.58,434.33
1417,482,8,1,267.72,0.0,267.72
1418,482,35,1,291.83,29.18,262.65
1419,483,63,3,154.67,23.2,440.81
1420,483,61,2,60.1,0.0,120.2
1421,483,44,3,78.65,0.0,235.95
1422,484,8,1,267.72,13.39,254.33
1423,484,46,3,31.65,4.75,90.2
1424,484,43,3,31.69,19.01,76.06
1425,484,13,1,213.52,0.0,213.52
1426,485,48,3,165.41,74.43,421.8
1427,485,58,3,271.71,163.03,652.1
1428,486,3,3,81.85,0.0,245.55
1429,486,47,3,55.06,8.26,156.92
1430,486,6,1,197.38,19.74,177.64
1431,487,55,3,27.87,4.18,79.43
1432,487,61,2,60.1,12.02,108.18
1433,487,13,1,213.52,32.03,181.49
1434,488,5,3,69.57,20.87,187.84
1435,488,17,2,80.89,0.0,161.78
1436,488,64,2,121.06,0.0,242.12
1437,488,12,2,156.91,47.07,266.75
1438,488,39,3,40.14,0.0,120.42
1439,489,14,2,90.46,27.14,153.78
1440,490,29,3,75.1,0.0,225.3
1441,490,33,3,35.04,0.0,105.12
1442,490,61,3,60.1,27.05,153.25
1443,491,9,1,122.17,0.0,122.17
1444,491,44,2,78.65,0.0,157.3
1445,491,49,2,86.84,0.0,173.68
1446,491,72,1,176.94,0.0,176.94
1447,491,56,2,117.94,35.38,200.5
1448,492,17,3,80.89,36.4,206.27
1449,492,41,1,270.2,0.0,270.2
1450,492,49,1,86.84,8.68,78.16
1451,493,47,3,55.06,16.52,148.66
1452,493,17,3,80.89,0.0,242.67
1453,493,67,1,274.67,13.73,260.94
1454,494,29,1,75.1,7.51,67.59
1455,494,64,2,121.06,0.0,242.12
1456,494,59,3,45.52,20.48,116.08
1457,495,36,3,230.53,69.16,622.43
1458,496,8,3,267.72,160.63,642.53
1459,496,43,1,31.69,4.75,26.94
1460,496,20,3,161.66,0.0,484.98
1461,496,27,1,80.91,16.18,64.73
1462,497,3,2,81.85,0.0,163.7
1463,497,71,2,87.28,26.18,148.38
1464,498,37,1,77.56,0.0,77.56
1465,498,25,3,116.62,69.97,279.89
1466,498,71,1,87.28,17.46,69.82
1467,498,51,3,53.0,0.0,159.0
1468,498,13,2,213.52,64.06,362.98
1469,499,19,3,13.66,0.0,40.98
1470,499,27,3,80.91,36.41,206.32
1471,499,28,1,280.03,0.0,280.03
1472,500,55,2,27.87,2.79,52.95
1473,500,22,1,233.7,0.0,233.7
1474,500,8,1,267.72,26.77,240.95
1475,500,13,3,213.52,0.0,640.56
1476,501,32,2,264.32,26.43,502.21
1477,501,5,2,69.57,20.87,118.27
1478,501,16,3,99.94,0.0,299.82
1479,501,31,3,62.0,27.9,158.1
1480,502,49,1,86.84,0.0,86.84
1481,502,36,1,230.53,0.0,230.53
1482,502,57,1,85.05,4.25,80.8
1483,502,48,3,165.41,74.43,421.8
1484,503,36,2,230.53,69.16,391.9
1485,503,13,3,213.52,32.03,608.53
1486,503,24,2,142.0,28.4,255.6
1487,503,50,1,249.64,0.0,249.64
1488,504,24,3,142.0,85.2,340.8
1489,504,52,3,24.19,3.63,68.94
1490,504,3,1,81.85,8.19,73.66
1491,504,51,3,53.0,15.9,143.1
1492,504,72,3,176.94,106.16,424.66
1493,505,24,3,142.0,21.3,404.7
1494,505,1,2,259.38,0.0,518.76
1495,506,72,2,176.94,70.78,283.1
1496,507,22,1,233.7,23.37,210.33
1497,507,55,2,27.87,8.36,47.38
1498,507,1,3,259.38,38.91,739.23
1499,507,32,1,264.32,26.43,237.89
1500,507,39,2,40.14,12.04,68.24
1501,508,69,1,26.98,0.0,26.98
1502,508,66,1,236.75,0.0,236.75
1503,508,27,2,80.91,32.36,129.46
1504,508,13,1,213.52,0.0,213.52
1505,508,6,3,197.38,59.21,532.93
1506,509,55,2,27.87,8.36,47.38
1507,509,10,1,231.18,11.56,219.62
1508,509,71,2,87.28,0.0,174.56
1509,509,33,2,35.04,10.51,59.57
1510,509,34,2,237.5,71.25,403.75
1511,510,25,3,116.62,52.48,297.38
1512,510,48,3,165.41,49.62,446.61
1513,510,73,1,61.06,3.05,58.01
1514,511,32,1,264.32,39.65,224.67
1515,511,10,3,231.18,34.68,658.86
1516,511,35,1,291.83,0.0,291.83
1517,511,16,3,99.94,0.0,299.82
1518,511,69,2,26.98,0.0,53.96
1519,512,13,2,213.52,0.0,427.04
1520,513,40,3,292.03,87.61,788.48
1521,513,63,2,154.67,30.93,278.41
1522,513,13,2,213.52,42.7,384.34
1523,513,68,1,102.46,0.0,102.46
1524,513,45,1,213.2,0.0,213.2
1525,514,71,1,87.28,13.09,74.19
1526,514,52,3,24.19,10.89,61.68
1527,514,62,1,266.18,39.93,226.25
1528,514,17,1,80.89,0.0,80.89
1529,514,34,2,237.5,47.5,427.5
1530,515,54,1,37.46,1.87,35.59
1531,515,59,2,45.52,18.21,72.83
1532,516,30,1,249.53,37.43,212.1
1533,516,40,1,292.03,0.0,292.03
1534,516,12,3,156.91,0.0,470.73
1535,516,53,1,286.1,0.0,286.1
1536,516,41,3,270.2,0.0,810.6
1537,517,55,3,27.87,8.36,75.25
1538,518,16,3,99.94,14.99,284.83
1539,518,52,3,24.19,7.26,65.31
1540,518,2,3,180.97,0.0,542.91
1541,518,25,1,116.62,17.49,99.13
1542,518,1,3,259.38,155.63,622.51
1543,519,68,1,102.46,0.0,102.46
1544,519,29,2,75.1,30.04,120.16
1545,520,49,2,86.84,26.05,147.63
1546,520,22,1,233.7,46.74,186.96
1547,520,48,3,165.41,99.25,396.98
1548,520,15,1,165.54,0.0,165.54
1549,521,51,2,53.0,10.6,95.4
1550,521,28,2,280.03,0.0,560.06
1551,521,40,2,292.03,0.0,584.06
1552,521,66,3,236.75,35.51,674.74
1553,521,5,2,69.57,0.0,139.14
1554,522,52,1,24.19,0.0,24.19
1555,522,46,2,31.65,3.17,60.13
1556,523,16,3,99.94,0.0,299.82
1557,523,63,1,154.67,7.73,146.94
1558,523,1,2,259.38,0.0,518.76
1559,523,20,2,161.66,0.0,323.32
1560,524,57,3,85.05,12.76,242.39
1561,524,21,1,46.8,0.0,46.8
1562,524,18,3,25.95,0.0,77.85
1563,524,46,1,31.65,0.0,31.65
1564,525,5,2,69.57,20.87,118.27
1565,525,21,2,46.8,0.0,93.6
1566,525,26,2,76.23,7.62,144.84
1567,526,52,1,24.19,0.0,24.19
1568,526,65,1,82.24,16.45,65.79
1569,526,50,1,249.64,0.0,249.64
1570,527,7,2,121.9,24.38,219.42
1571,527,44,3,78.65,0.0,235.95
1572,528,32,1,264.32,0.0,264.32
1573,528,20,1,161.66,32.33,129.33
1574,528,66,2,236.75,71.02,402.48
1575,528,24,1,142.0,21.3,120.7
1576,529,24,1,142.0,7.1,134.9
1577,529,25,1,116.62,0.0,116.62
1578,529,20,1,161.66,0.0,161.66
1579,529,30,2,249.53,0.0,499.06
1580,529,16,3,99.94,0.0,299.82
1581,530,29,2,75.1,7.51,142.69
1582,530,44,1,78.65,7.87,70.78
1583,531,36,1,230.53,0.0,230.53
1584,531,45,1,213.2,0.0,213.2
1585,531,54,1,37.46,0.0,37.46
1586,532,36,2,230.53,23.05,438.01
1587,532,13,2,213.52,0.0,427.04
1588,532,56,2,117.94,0.0,235.88
1589,532,24,1,142.0,21.3,120.7
1590,533,47,1,55.06,8.26,46.8
1591,533,68,2,102.46,0.0,204.92
1592,533,48,3,165.41,24.81,471.42
1593,534,6,3,197.38,88.82,503.32
1594,535,70,3,299.88,0.0,899.64
1595,536,20,3,161.66,72.75,412.23
1596,536,6,2,197.38,78.95,315.81
1597,536,17,3,80.89,0.0,242.67
1598,536,25,2,116.62,11.66,221.58
1599,536,54,3,37.46,16.86,95.52
1600,537,3,1,81.85,8.19,73.66
1601,537,22,1,233.7,46.74,186.96
1602,537,36,3,230.53,0.0,691.59
1603,537,17,3,80.89,48.53,194.14
1604,537,38,2,285.78,28.58,542.98
1605,538,50,1,249.64,0.0,249.64
1606,538,72,1,176.94,17.69,159.25
1607,538,52,1,24.19,2.42,21.77
1608,538,35,3,291.83,0.0,875.49
1609,538,27,3,80.91,12.14,230.59
1610,539,38,3,285.78,0.0,857.34
1611,539,35,1,291.83,0.0,291.83
1612,540,36,2,230.53,92.21,368.85
1613,540,18,1,25.95,3.89,22.06
1614,541,48,3,165.41,49.62,446.61
1615,541,42,2,292.61,87.78,497.44
1616,541,11,1,29.57,1.48,28.09
1617,542,46,1,31.65,4.75,26.9
1618,543,14,2,90.46,0.0,180.92
1619,543,49,2,86.84,0.0,173.68
1620,543,33,1,35.04,3.5,31.54
1621,543,71,3,87.28,52.37,209.47
1622,543,27,2,80.91,0.0,161.82
1623,544,62,2,266.18,0.0,532.36
1624,544,12,2,156.91,0.0,313.82
1625,545,37,2,77.56,0.0,155.12
1626,545,3,1,81.85,16.37,65.48
1627,546,55,1,27.87,1.39,26.48
1628,547,13,2,213.52,21.35,405.69
1629,548,17,1,80.89,16.18,64.71
1630,549,2,1,180.97,18.1,162.87
1631,550,57,1,85.05,0.0,85.05
1632,550,21,1,46.8,4.68,42.12
1633,550,40,3,292.03,0.0,876.09
1634,550,43,3,31.69,9.51,85.56
1635,550,62,1,266.18,0.0,266.18
1636,551,19,1,13.66,0.68,12.98
1637,551,1,2,259.38,0.0,518.76
1638,551,29,2,75.1,22.53,127.67
1639,551,4,2,219.13,0.0,438.26
1640,552,22,2,233.7,0.0,467.4
1641,552,15,1,165.54,16.55,148.99
1642,552,29,2,75.1,0.0,150.2
1643,552,14,2,90.46,0.0,180.92
1644,553,24,3,142.0,63.9,362.1
1645,553,55,2,27.87,5.57,50.17
1646,553,20,2,161.66,0.0,323.32
1647,554,10,3,231.18,0.0,693.54
1648,554,1,2,259.38,0.0,518.76
1649,554,20,2,161.66,16.17,307.15
1650,555,19,1,13.66,0.0,13.66
1651,555,12,2,156.91,0.0,313.82
1652,555,42,2,292.61,29.26,555.96
1653,556,18,2,25.95,5.19,46.71
1654,556,32,2,264.32,52.86,475.78
1655,556,50,3,249.64,37.45,711.47
1656,557,54,1,37.46,0.0,37.46
1657,557,68,1,102.46,0.0,102.46
1658,557,74,1,275.04,0.0,275.04
1659,557,29,3,75.1,11.27,214.03
1660,557,12,1,156.91,0.0,156.91
1661,558,38,1,285.78,57.16,228.62
1662,558,59,3,45.52,6.83,129.73
1663,559,16,2,99.94,29.98,169.9
1664,559,19,1,13.66,2.05,11.61
1665,560,10,2,231.18,0.0,462.36
1666,560,62,1,266.18,0.0,266.18
1667,560,21,1,46.8,0.0,46.8
1668,560,4,3,219.13,131.48,525.91
1669,560,19,2,13.66,0.0,27.32
1670,561,61,2,60.1,24.04,96.16
1671,561,53,3,286.1,128.74,729.56
1672,561,44,1,78.65,0.0,78.65
1673,562,23,2,28.51,8.55,48.47
1674,562,65,2,82.24,16.45,148.03
1675,562,21,3,46.8,28.08,112.32
1676,562,2,2,180.97,36.19,325.75
1677,562,51,3,53.0,0.0,159.0
1678,563,49,1,86.84,4.34,82.5
1679,563,17,1,80.89,16.18,64.71
1680,563,28,3,280.03,84.01,756.08
1681,563,52,3,24.19,14.51,58.06
1682,563,8,1,267.72,53.54,214.18
1683,564,22,1,233.7,0.0,233.7
1684,564,7,1,121.9,0.0,121.9
1685,564,48,1,165.41,0.0,165.41
1686,564,55,3,27.87,16.72,66.89
1687,565,9,1,122.17,12.22,109.95
1688,566,31,2,62.0,0.0,124.0
1689,567,6,2,197.38,0.0,394.76
1690,567,7,2,121.9,48.76,195.04
1691,567,41,2,270.2,27.02,513.38
1692,567,12,3,156.91,0.0,470.73
1693,568,43,2,31.69,9.51,53.87
1694,569,49,2,86.84,17.37,156.31
1695,570,12,3,156.91,0.0,470.73
1696,571,65,3,82.24,24.67,222.05
1697,571,67,3,274.67,82.4,741.61
1698,572,56,1,117.94,0.0,117.94
1699,572,6,3,197.38,59.21,532.93
1700,572,50,1,249.64,0.0,249.64
1701,573,40,1,292.03,14.6,277.43
1702,573,71,1,87.28,4.36,82.92
1703,574,74,1,275.04,0.0,275.04
1704,574,47,1,55.06,8.26,46.8
1705,574,46,2,31.65,0.0,63.3
1706,575,16,2,99.94,0.0,199.88
1707,575,73,2,61.06,24.42,97.7
1708,576,57,3,85.05,51.03,204.12
1709,576,47,3,55.06,0.0,165.18
1710,577,6,3,197.38,118.43,473.71
1711,577,8,3,267.72,0.0,803.16
1712,577,32,1,264.32,52.86,211.46
1713,578,29,2,75.1,30.04,120.16
1714,579,60,2,135.61,0.0,271.22
1715,579,14,2,90.46,0.0,180.92
1716,579,11,1,29.57,0.0,29.57
1717,579,24,2,142.0,28.4,255.6
1718,579,51,2,53.0,0.0,106.0
1719,580,61,3,60.1,0.0,180.3
1720,580,19,2,13.66,2.73,24.59
1721,581,61,3,60.1,9.02,171.28
1722,581,28,2,280.03,0.0,560.06
1723,581,7,3,121.9,0.0,365.7
1724,581,3,1,81.85,0.0,81.85
1725,582,54,1,37.46,7.49,29.97
1726,582,68,1,102.46,0.0,102.46
1727,582,28,2,280.03,0.0,560.06
1728,582,34,2,237.5,0.0,475.0
1729,583,21,1,46.8,4.68,42.12
1730,583,56,3,117.94,0.0,353.82
1731,583,46,1,31.65,4.75,26.9
1732,583,74,3,275.04,82.51,742.61
1733,583,50,3,249.64,0.0,748.92
1734,584,2,1,180.97,9.05,171.92
1735,584,20,2,161.66,0.0,323.32
1736,584,59,3,45.52,6.83,129.73
1737,585,58,1,271.71,0.0,271.71
1738,585,75,1,173.44,26.02,147.42
1739,586,49,3,86.84,26.05,234.47
1740,586,28,1,280.03,0.0,280.03
1741,586,45,2,213.2,0.0,426.4
1742,586,27,2,80.91,0.0,161.82
1743,586,25,3,116.62,69.97,279.89
1744,587,53,3,286.1,171.66,686.64
1745,587,46,2,31.65,0.0,63.3
1746,587,70,1,299.88,14.99,284.89
1747,587,55,2,27.87,0.0,55.74
1748,588,37,1,77.56,0.0,77.56
1749,588,56,3,117.94,0.0,353.82
1750,588,13,3,213.52,32.03,608.53
1751,588,12,1,156.91,7.85,149.06
1752,589,5,2,69.57,13.91,125.23
1753,589,38,2,285.78,0.0,571.56
1754,589,54,1,37.46,7.49,29.97
1755,589,28,2,280.03,0.0,560.06
1756,589,29,2,75.1,30.04,120.16
1757,590,1,2,259.38,0.0,518.76
1758,590,48,3,165.41,0.0,496.23
1759,590,29,2,75.1,30.04,120.16
1760,590,65,2,82.24,24.67,139.81
1761,591,4,1,219.13,43.83,175.3
1762,592,22,1,233.7,23.37,210.33
1763,592,74,2,275.04,0.0,550.08
1764,592,56,3,117.94,53.07,300.75
1765,593,50,2,249.64,0.0,499.28
1766,593,23,3,28.51,0.0,85.53
1767,594,16,1,99.94,0.0,99.94
1768,594,74,1,275.04,0.0,275.04
1769,594,51,1,53.0,0.0,53.0
1770,594,34,2,237.5,0.0,475.0
1771,594,71,3,87.28,52.37,209.47
1772,595,74,2,275.04,0.0,550.08
1773,596,31,2,62.0,0.0,124.0
1774,596,29,3,75.1,45.06,180.24
1775,597,7,1,121.9,18.29,103.61
1776,597,36,1,230.53,34.58,195.95
1777,597,11,3,29.57,17.74,70.97
1778,598,19,2,13.66,0.0,27.32
1779,599,51,2,53.0,21.2,84.8
1780,599,13,1,213.52,10.68,202.84
1781,600,49,1,86.84,0.0,86.84
1782,600,41,1,270.2,0.0,270.2
1783,600,58,3,271.71,81.51,733.62
1784,600,21,3,46.8,14.04,126.36
1785,601,70,3,299.88,0.0,899.64
1786,601,1,1,259.38,0.0,259.38
1787,601,21,3,46.8,0.0,140.4
1788,601,67,3,274.67,0.0,824.01
1789,602,28,1,280.03,0.0,280.03
1790,603,36,1,230.53,0.0,230.53
1791,603,62,3,266.18,79.85,718.69
1792,603,26,3,76.23,0.0,228.69
1793,604,25,3,116.62,69.97,279.89
1794,604,33,3,35.04,0.0,105.12
1795,604,23,2,28.51,0.0,57.02
1796,604,26,3,76.23,45.74,182.95
1797,605,56,2,117.94,23.59,212.29
1798,605,58,1,271.71,27.17,244.54
1799,605,55,2,27.87,2.79,52.95
1800,605,35,1,291.83,29.18,262.65
1801,606,22,3,233.7,35.05,666.05
1802,606,5,2,69.57,13.91,125.23
1803,606,66,3,236.75,71.03,639.22
1804,606,33,2,35.04,3.5,66.58
1805,607,46,1,31.65,0.0,31.65
1806,607,32,3,264.32,0.0,792.96
1807,608,2,2,180.97,36.19,325.75
1808,608,43,2,31.69,0.0,63.38
1809,608,28,3,280.03,0.0,840.09
1810,609,72,2,176.94,53.08,300.8
1811,610,56,2,117.94,11.79,224.09
1812,610,41,1,270.2,0.0,270.2
1813,610,26,2,76.23,0.0,152.46
1814,610,7,1,121.9,6.1,115.8
1815,611,3,2,81.85,0.0,163.7
1816,611,37,2,77.56,0.0,155.12
1817,611,74,3,275.04,82.51,742.61
1818,611,1,1,259.38,0.0,259.38
1819,611,60,3,135.61,0.0,406.83
1820,612,36,2,230.53,0.0,461.06
1821,612,41,3,270.2,162.12,648.48
1822,612,45,2,213.2,21.32,405.08
1823,613,16,1,99.94,0.0,99.94
1824,613,48,1,165.41,0.0,165.41
1825,613,14,1,90.46,0.0,90.46
1826,613,4,3,219.13,98.61,558.78
1827,614,69,2,26.98,10.79,43.17
1828,614,1,1,259.38,0.0,259.38
1829,614,7,1,121.9,0.0,121.9
1830,615,35,2,291.83,0.0,583.66
1831,615,22,1,233.7,0.0,233.7
1832,615,18,1,25.95,5.19,20.76
1833,615,75,3,173.44,104.06,416.26
1834,616,31,2,62.0,24.8,99.2
1835,616,74,3,275.04,41.26,783.86
1836,616,62,1,266.18,0.0,266.18
1837,616,63,2,154.67,61.87,247.47
1838,616,36,2,230.53,69.16,391.9
1839,617,10,1,231.18,0.0,231.18
1840,617,64,1,121.06,18.16,102.9
1841,618,44,1,78.65,15.73,62.92
1842,619,59,1,45.52,0.0,45.52
1843,619,20,1,161.66,0.0,161.66
1844,619,65,2,82.24,8.22,156.26
1845,620,36,2,230.53,0.0,461.06
1846,621,15,1,165.54,0.0,165.54
1847,622,58,1,271.71,0.0,271.71
1848,622,46,2,31.65,0.0,63.3
1849,622,34,1,237.5,11.88,225.62
1850,622,16,3,99.94,14.99,284.83
1851,622,71,3,87.28,0.0,261.84
1852,623,55,1,27.87,2.79,25.08
1853,623,25,2,116.62,23.32,209.92
1854,623,38,3,285.78,42.87,814.47
1855,623,52,3,24.19,3.63,68.94
1856,624,15,1,165.54,16.55,148.99
1857,624,7,2,121.9,0.0,243.8
1858,625,51,2,53.0,0.0,106.0
1859,625,13,1,213.52,42.7,170.82
1860,625,29,1,75.1,0.0,75.1
1861,625,35,3,291.83,0.0,875.49
1862,626,62,3,266.18,0.0,798.54
1863,626,40,1,292.03,0.0,292.03
1864,626,31,2,62.0,6.2,117.8
1865,626,22,1,233.7,0.0,233.7
1866,626,41,3,270.2,40.53,770.07
1867,627,22,3,233.7,140.22,560.88
1868,628,63,1,154.67,7.73,146.94
1869,629,30,1,249.53,49.91,199.62
1870,629,68,1,102.46,20.49,81.97
1871,629,65,1,82.24,0.0,82.24
1872,630,70,2,299.88,0.0,599.76
1873,630,33,2,35.04,0.0,70.08
1874,630,63,2,154.67,0.0,309.34
1875,631,15,1,165.54,8.28,157.26
1876,631,35,1,291.83,43.77,248.06
1877,631,67,1,274.67,0.0,274.67
1878,631,3,2,81.85,0.0,163.7
1879,632,27,2,80.91,24.27,137.55
1880,632,12,1,156.91,0.0,156.91
1881,632,25,3,116.62,52.48,297.38
1882,633,45,3,213.2,31.98,607.62
1883,633,43,2,31.69,0.0,63.38
1884,633,51,1,53.0,0.0,53.0
1885,634,56,2,117.94,23.59,212.29
1886,635,60,3,135.61,0.0,406.83
1887,635,20,3,161.66,48.5,436.48
1888,636,2,1,180.97,0.0,180.97
1889,636,59,3,45.52,0.0,136.56
1890,636,6,1,197.38,9.87,187.51
1891,637,33,1,35.04,0.0,35.04
1892,638,12,1,156.91,23.54,133.37
1893,638,35,1,291.83,14.59,277.24
1894,639,32,2,264.32,0.0,528.64
1895,639,50,2,249.64,0.0,499.28
1896,639,55,3,27.87,0.0,83.61
1897,640,18,1,25.95,0.0,25.95
1898,640,26,2,76.23,0.0,152.46
1899,640,33,2,35.04,7.01,63.07
1900,640,54,3,37.46,5.62,106.76
1901,640,71,3,87.28,0.0,261.84
1902,641,65,2,82.24,8.22,156.26
1903,641,46,2,31.65,3.17,60.13
1904,641,60,2,135.61,13.56,257.66
1905,642,18,3,25.95,0.0,77.85
1906,643,73,2,61.06,18.32,103.8
1907,643,38,1,285.78,14.29,271.49
1908,643,7,3,121.9,18.29,347.41
1909,643,51,1,53.0,0.0,53.0
1910,643,17,1,80.89,0.0,80.89
1911,644,62,3,266.18,79.85,718.69
1912,644,43,3,31.69,14.26,80.81
1913,644,8,1,267.72,40.16,227.56
1914,644,16,1,99.94,9.99,89.95
1915,644,75,1,173.44,17.34,156.1
1916,645,39,3,40.14,0.0,120.42
1917,645,40,2,292.03,58.41,525.65
1918,646,67,1,274.67,0.0,274.67
1919,647,51,2,53.0,5.3,100.7
1920,647,8,1,267.72,53.54,214.18
1921,647,16,1,99.94,19.99,79.95
1922,647,39,3,40.14,0.0,120.42
1923,648,56,1,117.94,17.69,100.25
1924,649,22,3,233.7,105.17,595.93
1925,649,66,3,236.75,0.0,710.25
1926,650,64,3,121.06,72.64,290.54
1927,650,48,1,165.41,8.27,157.14
1928,650,36,2,230.53,92.21,368.85
1929,650,51,2,53.0,0.0,106.0
1930,650,50,1,249.64,0.0,249.64
1931,651,5,2,69.57,0.0,139.14
1932,651,57,2,85.05,25.51,144.59
1933,651,6,2,197.38,0.0,394.76
1934,652,45,2,213.2,42.64,383.76
1935,652,68,1,102.46,0.0,102.46
1936,653,18,1,25.95,5.19,20.76
1937,653,36,3,230.53,34.58,657.01
1938,653,39,2,40.14,4.01,76.27
1939,653,51,3,53.0,23.85,135.15
1940,654,34,3,237.5,71.25,641.25
1941,654,17,2,80.89,0.0,161.78
1942,654,42,1,292.61,0.0,292.61
1943,654,75,3,173.44,0.0,520.32
1944,654,45,1,213.2,0.0,213.2
1945,655,31,1,62.0,9.3,52.7
1946,655,14,2,90.46,36.18,144.74
1947,656,10,2,231.18,92.47,369.89
1948,657,14,1,90.46,13.57,76.89
1949,657,58,3,271.71,81.51,733.62
1950,657,49,1,86.84,0.0,86.84
1951,658,21,3,46.8,28.08,112.32
1952,658,56,1,117.94,0.0,117.94
1953,659,5,1,69.57,0.0,69.57
1954,659,18,2,25.95,5.19,46.71
1955,660,64,3,121.06,0.0,363.18
1956,660,25,2,116.62,23.32,209.92
1957,660,27,3,80.91,48.55,194.18
1958,660,74,1,275.04,55.01,220.03
1959,660,61,1,60.1,3.01,57.09
1960,661,17,3,80.89,0.0,242.67
1961,662,43,2,31.69,9.51,53.87
1962,662,3,2,81.85,0.0,163.7
1963,662,29,1,75.1,0.0,75.1
1964,662,38,1,285.78,28.58,257.2
1965,662,33,3,35.04,0.0,105.12
1966,663,70,3,299.88,0.0,899.64
1967,664,5,2,69.57,6.96,132.18
1968,665,27,3,80.91,0.0,242.73
1969,665,71,3,87.28,0.0,261.84
1970,666,5,3,69.57,10.44,198.27
1971,666,45,1,213.2,0.0,213.2
1972,666,10,3,231.18,0.0,693.54
1973,666,54,1,37.46,0.0,37.46
1974,666,11,2,29.57,5.91,53.23
1975,667,3,1,81.85,16.37,65.48
1976,667,8,1,267.72,26.77,240.95
1977,668,62,2,266.18,79.85,452.51
1978,668,7,2,121.9,24.38,219.42
1979,668,50,1,249.64,0.0,249.64
1980,668,49,2,86.84,0.0,173.68
1981,668,17,3,80.89,0.0,242.67
1982,669,30,3,249.53,0.0,748.59
1983,669,12,1,156.91,7.85,149.06
1984,670,8,1,267.72,0.0,267.72
1985,670,10,2,231.18,0.0,462.36
1986,671,38,3,285.78,42.87,814.47
1987,671,17,2,80.89,24.27,137.51
1988,672,64,1,121.06,6.05,115.01
1989,672,46,3,31.65,0.0,94.95
1990,673,35,1,291.83,0.0,291.83
1991,673,41,2,270.2,81.06,459.34
1992,673,70,3,299.88,44.98,854.66
1993,673,65,2,82.24,0.0,164.48
1994,673,14,1,90.46,0.0,90.46
1995,674,48,3,165.41,99.25,396.98
1996,675,15,2,165.54,0.0,331.08
1997,675,3,3,81.85,12.28,233.27
1998,675,64,2,121.06,48.42,193.7
1999,675,5,1,69.57,0.0,69.57
2000,676,57,2,85.05,0.0,170.1
2001,676,6,3,197.38,29.61,562.53
2002,676,29,3,75.1,0.0,225.3
2003,676,27,3,80.91,0.0,242.73
2004,677,44,2,78.65,31.46,125.84
2005,677,34,3,237.5,106.88,605.62
2006,677,28,1,280.03,56.01,224.02
2007,677,4,1,219.13,21.91,197.22
2008,677,56,2,117.94,35.38,200.5
2009,678,67,3,274.67,0.0,824.01
2010,678,34,1,237.5,0.0,237.5
2011,678,21,2,46.8,18.72,74.88
2012,678,49,3,86.84,0.0,260.52
2013,678,60,1,135.61,0.0,135.61
2014,679,36,1,230.53,0.0,230.53
2015,679,47,3,55.06,24.78,140.4
2016,679,35,2,291.83,116.73,466.93
2017,679,33,2,35.04,14.02,56.06
2018,679,2,1,180.97,9.05,171.92
2019,680,62,2,266.18,0.0,532.36
2020,680,72,3,176.94,0.0,530.82
2021,680,28,2,280.03,56.01,504.05
2022,681,36,1,230.53,0.0,230.53
2023,681,34,3,237.5,0.0,712.5
2024,681,64,1,121.06,24.21,96.85
2025,682,24,3,142.0,42.6,383.4
2026,683,8,2,267.72,0.0,535.44
2027,683,34,3,237.5,142.5,570.0
2028,684,14,2,90.46,0.0,180.92
2029,684,10,3,231.18,0.0,693.54
2030,684,65,1,82.24,0.0,82.24
2031,685,10,1,231.18,0.0,231.18
2032,685,55,3,27.87,16.72,66.89
2033,685,37,2,77.56,0.0,155.12
2034,685,19,2,13.66,4.1,23.22
2035,686,21,2,46.8,0.0,93.6
2036,687,28,1,280.03,14.0,266.03
2037,687,41,3,270.2,0.0,810.6
2038,687,66,3,236.75,106.54,603.71
2039,687,75,1,173.44,8.67,164.77
2040,687,45,3,213.2,0.0,639.6
2041,688,54,3,37.46,5.62,106.76
